audio_id,class_label,split,quality,duration
AUD-003540,Background Noise,test,Good,5.0
AUD-003541,Background Noise,train,Good,5.0
AUD-003542,Background Noise,val,Good,5.0
AUD-003543,Background Noise,test,Good,5.0
AUD-003544,Background Noise,train,Good,5.0
AUD-003545,Background Noise,train,Good,5.0
AUD-003546,Background Noise,test,Good,5.0
AUD-003547,Background Noise,train,Acceptable,5.0
AUD-003548,Background Noise,train,Good,5.0
AUD-003549,Background Noise,train,Good,5.0
AUD-003550,Background Noise,train,Good,5.0
AUD-003551,Background Noise,test,Good,5.0
AUD-003552,Background Noise,train,Acceptable,5.0
AUD-003553,Background Noise,train,Good,5.0
AUD-003554,Background Noise,train,Good,5.0
AUD-003555,Background Noise,test,Acceptable,5.0
AUD-003556,Background Noise,val,Good,5.0
AUD-003557,Background Noise,test,Acceptable,5.0
AUD-003558,Background Noise,train,Acceptable,5.0
AUD-003559,Background Noise,train,Acceptable,5.0
AUD-003560,Background Noise,train,Good,5.0
AUD-003561,Background Noise,train,Acceptable,5.0
AUD-003562,Background Noise,test,Acceptable,5.0
AUD-003563,Background Noise,train,Acceptable,5.0
AUD-003564,Background Noise,train,Acceptable,5.0
AUD-003565,Background Noise,train,Good,5.0
AUD-003566,Background Noise,train,Acceptable,5.0
AUD-003567,Background Noise,val,Acceptable,5.0
AUD-003568,Background Noise,train,Good,5.0
AUD-003569,Background Noise,train,Acceptable,5.0
AUD-003570,Background Noise,val,Good,5.0
AUD-003571,Background Noise,train,Acceptable,5.0
AUD-003572,Background Noise,train,Acceptable,5.0
AUD-003573,Background Noise,test,Acceptable,5.0
AUD-003574,Background Noise,train,Acceptable,5.0
AUD-003575,Background Noise,train,Good,5.0
AUD-003576,Background Noise,train,Good,5.0
AUD-003577,Background Noise,train,Good,5.0
AUD-003578,Background Noise,train,Acceptable,5.0
AUD-003579,Background Noise,train,Good,5.0
AUD-003580,Background Noise,train,Good,5.0
AUD-003581,Background Noise,train,Good,5.0
AUD-003582,Background Noise,train,Good,5.0
AUD-003583,Background Noise,test,Good,5.0
AUD-003584,Background Noise,train,Good,5.0
AUD-003585,Background Noise,val,Good,5.0
AUD-003586,Background Noise,train,Good,5.0
AUD-003587,Background Noise,val,Good,5.0
AUD-003588,Background Noise,train,Good,5.0
AUD-003589,Background Noise,train,Good,5.0
AUD-003590,Background Noise,train,Acceptable,5.0
AUD-003591,Background Noise,train,Good,5.0
AUD-003592,Background Noise,test,Acceptable,5.0
AUD-003593,Background Noise,train,Acceptable,5.0
AUD-003594,Background Noise,train,Good,5.0
AUD-003595,Background Noise,train,Good,5.0
AUD-003596,Background Noise,train,Good,5.0
AUD-003597,Background Noise,val,Good,5.0
AUD-003598,Background Noise,train,Acceptable,5.0
AUD-003599,Background Noise,test,Good,5.0
AUD-003600,Background Noise,train,Good,5.0
AUD-003601,Background Noise,train,Acceptable,5.0
AUD-003602,Background Noise,train,Good,5.0
AUD-003603,Background Noise,test,Good,5.0
AUD-003604,Background Noise,train,Acceptable,5.0
AUD-003605,Background Noise,train,Acceptable,5.0
AUD-003606,Background Noise,test,Good,5.0
AUD-003607,Background Noise,train,Acceptable,5.0
AUD-003608,Background Noise,train,Good,5.0
AUD-003609,Background Noise,train,Good,5.0
AUD-003610,Background Noise,train,Good,5.0
AUD-003611,Background Noise,train,Good,5.0
AUD-003612,Background Noise,train,Good,5.0
AUD-003613,Background Noise,train,Acceptable,5.0
AUD-003614,Background Noise,train,Good,5.0
AUD-003615,Background Noise,train,Good,5.0
AUD-003616,Background Noise,train,Good,5.0
AUD-003617,Background Noise,train,Good,5.0
AUD-003618,Background Noise,train,Acceptable,5.0
AUD-003619,Background Noise,train,Good,5.0
AUD-003620,Background Noise,train,Good,5.0
AUD-003621,Background Noise,train,Good,5.0
AUD-003622,Background Noise,train,Good,5.0
AUD-003623,Background Noise,train,Good,5.0
AUD-003624,Background Noise,train,Good,5.0
AUD-003625,Background Noise,train,Good,5.0
AUD-003626,Background Noise,val,Good,5.0
AUD-003627,Background Noise,train,Good,5.0
AUD-003628,Background Noise,train,Good,5.0
AUD-003629,Background Noise,train,Good,5.0
AUD-003630,Background Noise,train,Good,5.0
AUD-003631,Background Noise,test,Poor,5.0
AUD-003632,Background Noise,test,Acceptable,5.0
AUD-003633,Background Noise,train,Good,5.0
AUD-003634,Background Noise,val,Good,5.0
AUD-003635,Background Noise,train,Good,5.0
AUD-003636,Background Noise,train,Good,5.0
AUD-003637,Background Noise,train,Good,5.0
AUD-003638,Background Noise,train,Good,5.0
AUD-003639,Background Noise,test,Good,5.0
AUD-003640,Background Noise,train,Acceptable,5.0
AUD-003641,Background Noise,train,Good,5.0
AUD-003642,Background Noise,train,Good,5.0
AUD-003643,Background Noise,train,Good,5.0
AUD-003644,Background Noise,train,Acceptable,5.0
AUD-003645,Background Noise,train,Good,5.0
AUD-003646,Background Noise,val,Good,5.0
AUD-003647,Background Noise,val,Good,5.0
AUD-003648,Background Noise,val,Good,5.0
AUD-003649,Background Noise,train,Acceptable,5.0
AUD-003650,Background Noise,test,Good,5.0
AUD-003651,Background Noise,train,Good,5.0
AUD-003652,Background Noise,train,Good,5.0
AUD-003653,Background Noise,train,Acceptable,5.0
AUD-003654,Background Noise,val,Good,5.0
AUD-003655,Background Noise,train,Good,5.0
AUD-003656,Background Noise,val,Good,5.0
AUD-003657,Background Noise,train,Acceptable,5.0
AUD-003658,Background Noise,train,Good,5.0
AUD-003659,Background Noise,train,Good,5.0
AUD-003660,Background Noise,train,Good,5.0
AUD-003661,Background Noise,train,Good,5.0
AUD-003662,Background Noise,train,Acceptable,5.0
AUD-003663,Background Noise,test,Acceptable,5.0
AUD-003664,Background Noise,val,Good,5.0
AUD-003665,Background Noise,val,Acceptable,5.0
AUD-003666,Background Noise,train,Good,5.0
AUD-003667,Background Noise,train,Good,5.0
AUD-003668,Background Noise,train,Good,5.0
AUD-003669,Background Noise,test,Acceptable,5.0
AUD-003670,Background Noise,train,Good,5.0
AUD-003671,Background Noise,test,Good,5.0
AUD-003672,Background Noise,train,Good,5.0
AUD-003673,Background Noise,train,Good,5.0
AUD-003674,Background Noise,train,Acceptable,5.0
AUD-003675,Background Noise,train,Good,5.0
AUD-003676,Background Noise,train,Good,5.0
AUD-003677,Background Noise,test,Good,5.0
AUD-003678,Background Noise,train,Good,5.0
AUD-003679,Background Noise,train,Good,5.0
AUD-003680,Background Noise,train,Good,5.0
AUD-003681,Background Noise,train,Good,5.0
AUD-003682,Background Noise,val,Good,5.0
AUD-003683,Background Noise,val,Acceptable,5.0
AUD-003684,Background Noise,train,Good,5.0
AUD-003685,Background Noise,train,Acceptable,5.0
AUD-003686,Background Noise,test,Poor,5.0
AUD-003687,Background Noise,train,Acceptable,5.0
AUD-003688,Background Noise,train,Good,5.0
AUD-003689,Background Noise,train,Acceptable,5.0
AUD-003690,Background Noise,val,Acceptable,5.0
AUD-003691,Background Noise,val,Acceptable,10.0
AUD-003692,Background Noise,train,Acceptable,10.0
AUD-003693,Background Noise,train,Acceptable,10.0
AUD-003694,Background Noise,train,Acceptable,10.0
AUD-003695,Background Noise,train,Acceptable,10.0
AUD-003696,Background Noise,train,Acceptable,10.0
AUD-003697,Background Noise,train,Acceptable,10.0
AUD-003698,Background Noise,train,Acceptable,10.0
AUD-003699,Background Noise,train,Acceptable,10.0
AUD-003700,Background Noise,train,Acceptable,10.0
AUD-003701,Background Noise,test,Acceptable,10.0
AUD-003702,Background Noise,train,Acceptable,10.0
AUD-003703,Background Noise,train,Acceptable,10.0
AUD-003704,Background Noise,test,Acceptable,10.0
AUD-003705,Background Noise,train,Acceptable,10.0
AUD-003706,Background Noise,train,Acceptable,10.0
AUD-003707,Background Noise,train,Acceptable,10.0
AUD-003708,Background Noise,val,Acceptable,10.0
AUD-003709,Background Noise,train,Acceptable,10.0
AUD-003710,Background Noise,train,Acceptable,10.0
AUD-003711,Background Noise,train,Acceptable,10.0
AUD-003712,Background Noise,train,Acceptable,10.0
AUD-003713,Background Noise,train,Acceptable,10.0
AUD-003714,Background Noise,test,Acceptable,10.0
AUD-003715,Background Noise,train,Acceptable,10.0
AUD-003716,Background Noise,train,Acceptable,10.0
AUD-003717,Background Noise,train,Acceptable,10.0
AUD-003718,Background Noise,test,Acceptable,10.0
AUD-003719,Background Noise,train,Acceptable,10.0
AUD-003720,Background Noise,train,Acceptable,10.0
AUD-003721,Background Noise,train,Acceptable,10.0
AUD-003722,Background Noise,train,Acceptable,10.0
AUD-003723,Background Noise,train,Acceptable,10.0
AUD-003724,Background Noise,train,Acceptable,10.0
AUD-003725,Background Noise,val,Acceptable,10.0
AUD-003726,Background Noise,train,Acceptable,10.0
AUD-003727,Background Noise,val,Acceptable,10.0
AUD-003728,Background Noise,val,Acceptable,10.0
AUD-003729,Background Noise,train,Acceptable,10.0
AUD-003730,Background Noise,train,Acceptable,10.0
AUD-003731,Background Noise,train,Acceptable,10.0
AUD-003732,Background Noise,train,Acceptable,10.0
AUD-003733,Background Noise,test,Acceptable,10.0
AUD-003734,Background Noise,train,Acceptable,10.0
AUD-003735,Background Noise,val,Acceptable,10.0
AUD-003736,Background Noise,train,Acceptable,10.0
AUD-003737,Background Noise,train,Acceptable,10.0
AUD-003738,Background Noise,val,Acceptable,10.0
AUD-003739,Background Noise,train,Acceptable,10.0
AUD-003740,Background Noise,train,Acceptable,10.0
AUD-003741,Background Noise,val,Acceptable,10.0
AUD-003742,Background Noise,train,Acceptable,10.0
AUD-003743,Background Noise,val,Acceptable,10.0
AUD-003744,Background Noise,train,Acceptable,10.0
AUD-003745,Background Noise,test,Acceptable,10.0
AUD-003746,Background Noise,val,Acceptable,10.0
AUD-003747,Background Noise,test,Acceptable,10.0
AUD-003748,Background Noise,train,Acceptable,10.0
AUD-003749,Background Noise,test,Acceptable,10.0
AUD-003750,Background Noise,train,Acceptable,10.0
AUD-003751,Background Noise,train,Acceptable,10.0
AUD-003752,Background Noise,test,Acceptable,10.0
AUD-003753,Background Noise,train,Acceptable,10.0
AUD-003754,Background Noise,val,Acceptable,10.0
AUD-003755,Background Noise,train,Acceptable,10.0
AUD-003756,Background Noise,train,Acceptable,10.0
AUD-003757,Background Noise,test,Acceptable,10.0
AUD-003758,Background Noise,val,Acceptable,10.0
AUD-003759,Background Noise,train,Acceptable,10.0
AUD-003760,Background Noise,train,Acceptable,10.0
AUD-003761,Background Noise,train,Acceptable,10.0
AUD-003762,Background Noise,train,Acceptable,10.0
AUD-003763,Background Noise,train,Acceptable,10.0
AUD-003764,Background Noise,train,Acceptable,10.0
AUD-003765,Background Noise,train,Acceptable,10.0
AUD-003766,Background Noise,train,Acceptable,10.0
AUD-003767,Background Noise,train,Acceptable,10.0
AUD-003768,Background Noise,test,Acceptable,10.0
AUD-003769,Background Noise,train,Acceptable,10.0
AUD-003770,Background Noise,train,Acceptable,10.0
AUD-003771,Background Noise,train,Acceptable,10.0
AUD-003772,Background Noise,test,Acceptable,10.0
AUD-003773,Background Noise,train,Acceptable,10.0
AUD-003774,Background Noise,test,Acceptable,10.0
AUD-003775,Background Noise,test,Acceptable,10.0
AUD-003776,Background Noise,test,Acceptable,10.0
AUD-003777,Background Noise,train,Acceptable,10.0
AUD-003778,Background Noise,val,Acceptable,10.0
AUD-003779,Background Noise,train,Acceptable,10.0
AUD-003780,Background Noise,train,Acceptable,10.0
AUD-003781,Background Noise,train,Acceptable,10.0
AUD-003782,Background Noise,train,Acceptable,10.0
AUD-003783,Background Noise,train,Acceptable,10.0
AUD-003784,Background Noise,train,Acceptable,10.0
AUD-003785,Background Noise,train,Acceptable,10.0
AUD-003786,Background Noise,train,Acceptable,10.0
AUD-003787,Background Noise,train,Acceptable,10.0
AUD-003788,Background Noise,train,Acceptable,10.0
AUD-003789,Background Noise,test,Acceptable,10.0
AUD-003790,Background Noise,train,Acceptable,10.0
AUD-003791,Background Noise,train,Acceptable,10.0
AUD-003792,Background Noise,val,Acceptable,10.0
AUD-003793,Background Noise,val,Acceptable,10.0
AUD-003794,Background Noise,train,Acceptable,10.0
AUD-003795,Background Noise,train,Acceptable,10.0
AUD-003796,Background Noise,val,Acceptable,10.0
AUD-003797,Background Noise,train,Acceptable,10.0
AUD-003798,Background Noise,train,Acceptable,10.0
AUD-003799,Background Noise,val,Acceptable,10.0
AUD-003800,Background Noise,test,Acceptable,10.0
AUD-003801,Background Noise,train,Acceptable,10.0
AUD-003802,Background Noise,train,Acceptable,10.0
AUD-003803,Background Noise,test,Acceptable,10.0
AUD-003804,Background Noise,test,Acceptable,10.0
AUD-003805,Background Noise,val,Acceptable,10.0
AUD-003806,Background Noise,train,Acceptable,10.0
AUD-003807,Background Noise,train,Acceptable,10.0
AUD-003808,Background Noise,train,Acceptable,10.0
AUD-003809,Background Noise,train,Acceptable,10.0
AUD-003810,Background Noise,test,Acceptable,10.0
AUD-003811,Background Noise,test,Acceptable,10.0
AUD-003812,Background Noise,train,Acceptable,10.0
AUD-003813,Background Noise,train,Acceptable,10.0
AUD-003814,Background Noise,train,Acceptable,10.0
AUD-003815,Background Noise,test,Acceptable,10.0
AUD-003816,Background Noise,train,Acceptable,10.0
AUD-003817,Background Noise,train,Acceptable,10.0
AUD-003818,Background Noise,val,Acceptable,10.0
AUD-003819,Background Noise,train,Acceptable,10.0
AUD-003820,Background Noise,train,Acceptable,10.0
AUD-003821,Background Noise,val,Acceptable,10.0
AUD-003822,Background Noise,test,Acceptable,10.0
AUD-003823,Background Noise,test,Acceptable,10.0
AUD-003824,Background Noise,train,Acceptable,10.0
AUD-003825,Background Noise,train,Acceptable,10.0
AUD-003826,Background Noise,test,Acceptable,10.0
AUD-003827,Background Noise,val,Acceptable,10.0
AUD-003828,Background Noise,train,Acceptable,10.0
AUD-003829,Background Noise,train,Acceptable,10.0
AUD-003830,Background Noise,val,Acceptable,10.0
AUD-003831,Background Noise,train,Acceptable,10.0
AUD-003832,Background Noise,train,Acceptable,10.0
AUD-003833,Background Noise,train,Acceptable,10.0
AUD-003834,Background Noise,train,Acceptable,10.0
AUD-003835,Background Noise,test,Acceptable,10.0
AUD-003836,Background Noise,train,Acceptable,10.0
AUD-003837,Background Noise,val,Acceptable,10.0
AUD-003838,Background Noise,train,Acceptable,10.0
AUD-003839,Background Noise,train,Acceptable,10.0
AUD-003840,Background Noise,train,Acceptable,10.0
AUD-003841,Background Noise,val,Acceptable,10.0
AUD-003842,Background Noise,train,Acceptable,10.0
AUD-003843,Background Noise,train,Acceptable,10.0
AUD-003844,Background Noise,test,Acceptable,10.0
AUD-003845,Background Noise,train,Acceptable,10.0
AUD-003846,Background Noise,train,Acceptable,10.0
AUD-003847,Background Noise,train,Acceptable,10.0
AUD-003848,Background Noise,train,Acceptable,10.0
AUD-003849,Background Noise,train,Acceptable,10.0
AUD-003850,Background Noise,val,Acceptable,10.0
AUD-003851,Background Noise,train,Acceptable,10.0
AUD-003852,Background Noise,train,Acceptable,10.0
AUD-003853,Background Noise,train,Acceptable,10.0
AUD-003854,Background Noise,test,Acceptable,10.0
AUD-003855,Background Noise,train,Acceptable,10.0
AUD-003856,Background Noise,val,Acceptable,10.0
AUD-003857,Background Noise,train,Acceptable,10.0
AUD-003858,Background Noise,val,Acceptable,10.0
AUD-003859,Background Noise,train,Acceptable,10.0
AUD-003860,Background Noise,test,Acceptable,10.0
AUD-003861,Background Noise,train,Acceptable,10.0
AUD-003862,Background Noise,val,Acceptable,10.0
AUD-003863,Background Noise,train,Acceptable,10.0
AUD-003864,Background Noise,test,Acceptable,10.0
AUD-003865,Background Noise,train,Acceptable,10.0
AUD-003866,Background Noise,val,Acceptable,10.0
AUD-003867,Background Noise,train,Acceptable,10.0
AUD-003868,Background Noise,val,Acceptable,10.0
AUD-003869,Background Noise,train,Acceptable,10.0
AUD-003870,Background Noise,test,Acceptable,10.0
AUD-003871,Background Noise,train,Acceptable,10.0
AUD-003872,Background Noise,train,Acceptable,10.0
AUD-003873,Background Noise,train,Acceptable,10.0
AUD-003874,Background Noise,train,Acceptable,10.0
AUD-003875,Background Noise,train,Acceptable,10.0
AUD-003876,Background Noise,train,Acceptable,10.0
AUD-003877,Background Noise,train,Acceptable,10.0
AUD-003878,Background Noise,train,Acceptable,10.0
AUD-003879,Background Noise,train,Acceptable,10.0
AUD-003880,Background Noise,train,Acceptable,10.0
AUD-003881,Background Noise,train,Acceptable,10.0
AUD-003882,Background Noise,train,Acceptable,10.0
AUD-003883,Background Noise,train,Acceptable,10.0
AUD-003884,Background Noise,train,Acceptable,10.0
AUD-003885,Background Noise,test,Acceptable,10.0
AUD-003886,Background Noise,train,Acceptable,10.0
AUD-003887,Background Noise,train,Acceptable,10.0
AUD-003888,Background Noise,val,Acceptable,10.0
AUD-003889,Background Noise,val,Acceptable,10.0
AUD-003890,Background Noise,train,Acceptable,10.0
AUD-003891,Background Noise,train,Acceptable,10.0
AUD-003892,Background Noise,train,Acceptable,10.0
AUD-003893,Background Noise,train,Acceptable,10.0
AUD-003894,Background Noise,test,Acceptable,10.0
AUD-003895,Background Noise,val,Acceptable,10.0
AUD-003896,Background Noise,train,Acceptable,10.0
AUD-003897,Background Noise,train,Acceptable,10.0
AUD-003898,Background Noise,train,Acceptable,10.0
AUD-003899,Background Noise,test,Acceptable,10.0
AUD-003900,Background Noise,val,Acceptable,10.0
AUD-003901,Background Noise,train,Acceptable,10.0
AUD-003902,Background Noise,train,Acceptable,10.0
AUD-003903,Background Noise,train,Acceptable,10.0
AUD-003904,Background Noise,train,Acceptable,10.0
AUD-003905,Background Noise,train,Acceptable,10.0
AUD-003906,Background Noise,train,Acceptable,10.0
AUD-003907,Background Noise,test,Acceptable,10.0
AUD-003908,Background Noise,train,Acceptable,10.0
AUD-003909,Background Noise,train,Acceptable,10.0
AUD-003910,Background Noise,train,Acceptable,10.0
AUD-003911,Background Noise,train,Acceptable,10.0
AUD-003912,Background Noise,train,Acceptable,10.0
AUD-003913,Background Noise,train,Acceptable,10.0
AUD-003914,Background Noise,val,Acceptable,10.0
AUD-003915,Background Noise,train,Acceptable,10.0
AUD-003916,Background Noise,train,Acceptable,10.0
AUD-003917,Background Noise,train,Acceptable,10.0
AUD-003918,Background Noise,test,Acceptable,10.0
AUD-003919,Background Noise,train,Acceptable,10.0
AUD-003920,Background Noise,train,Acceptable,10.0
AUD-003921,Background Noise,train,Acceptable,10.0
AUD-003922,Background Noise,train,Acceptable,10.0
AUD-003923,Background Noise,train,Acceptable,10.0
AUD-003924,Background Noise,val,Acceptable,10.0
AUD-003925,Background Noise,train,Acceptable,10.0
AUD-003926,Background Noise,train,Acceptable,10.0
AUD-003927,Background Noise,train,Acceptable,10.0
AUD-003928,Background Noise,train,Acceptable,10.0
AUD-003929,Background Noise,train,Acceptable,10.0
AUD-003930,Background Noise,train,Acceptable,10.0
AUD-003931,Background Noise,train,Acceptable,10.0
AUD-003932,Background Noise,test,Acceptable,10.0
AUD-003933,Background Noise,train,Acceptable,10.0
AUD-003934,Background Noise,train,Acceptable,10.0
AUD-003935,Background Noise,train,Acceptable,10.0
AUD-003936,Background Noise,train,Acceptable,10.0
AUD-003937,Background Noise,train,Acceptable,10.0
AUD-003938,Background Noise,train,Acceptable,10.0
AUD-003939,Background Noise,train,Acceptable,10.0
AUD-003940,Background Noise,train,Acceptable,10.0
AUD-003941,Background Noise,test,Good,10.0
AUD-003942,Background Noise,val,Good,10.0
AUD-003943,Background Noise,train,Good,10.0
AUD-003944,Background Noise,val,Good,9.814
AUD-003945,Background Noise,train,Good,10.0
AUD-003946,Background Noise,train,Good,10.0
AUD-003947,Background Noise,train,Good,10.0
AUD-003948,Background Noise,train,Good,10.0
AUD-003949,Background Noise,train,Good,10.0
AUD-003950,Background Noise,train,Good,9.324
AUD-003951,Background Noise,train,Acceptable,10.0
AUD-003952,Background Noise,val,Good,10.0
AUD-003953,Background Noise,train,Good,9.139
AUD-003954,Background Noise,train,Good,9.353
AUD-003955,Background Noise,val,Good,10.0
AUD-003956,Background Noise,val,Good,10.0
AUD-003957,Background Noise,train,Good,10.0
AUD-003958,Background Noise,train,Good,10.0
AUD-003959,Background Noise,train,Acceptable,2.229
AUD-003960,Background Noise,val,Good,10.0
AUD-003961,Background Noise,test,Good,10.0
AUD-003962,Background Noise,train,Good,10.0
AUD-003963,Background Noise,train,Good,10.0
AUD-003964,Background Noise,val,Good,10.0
AUD-003965,Background Noise,train,Good,10.0
AUD-003966,Background Noise,test,Acceptable,10.0
AUD-003967,Background Noise,val,Good,10.0
AUD-003968,Background Noise,train,Good,10.0
AUD-003969,Background Noise,train,Good,10.0
AUD-003970,Background Noise,test,Good,10.0
AUD-003971,Background Noise,train,Good,10.0
AUD-003972,Background Noise,val,Good,10.0
AUD-003973,Background Noise,train,Good,4.307
AUD-003974,Background Noise,train,Good,9.482
AUD-003975,Background Noise,test,Good,9.9
AUD-003976,Background Noise,train,Acceptable,10.0
AUD-003977,Background Noise,test,Good,10.0
AUD-003978,Background Noise,train,Good,10.0
AUD-003979,Background Noise,train,Good,10.0
AUD-003980,Background Noise,train,Good,10.0
AUD-003981,Background Noise,train,Good,10.0
AUD-003982,Background Noise,train,Good,10.0
AUD-003983,Background Noise,train,Good,10.0
AUD-003984,Background Noise,train,Good,10.0
AUD-003985,Background Noise,train,Poor,10.0
AUD-003986,Background Noise,train,Good,10.0
AUD-003987,Background Noise,train,Good,10.0
AUD-003988,Background Noise,train,Poor,10.0
AUD-003989,Background Noise,test,Good,10.0
AUD-003990,Background Noise,train,Good,10.0
AUD-003991,Background Noise,train,Good,10.0
AUD-003992,Background Noise,test,Good,10.0
AUD-003993,Background Noise,val,Good,10.0
AUD-003994,Background Noise,train,Good,10.0
AUD-003995,Background Noise,train,Good,10.0
AUD-003996,Background Noise,train,Good,10.0
AUD-003997,Background Noise,test,Good,10.0
AUD-003998,Background Noise,train,Good,10.0
AUD-003999,Background Noise,train,Good,10.0
AUD-004000,Background Noise,train,Acceptable,10.0
AUD-004001,Background Noise,train,Good,10.0
AUD-004002,Background Noise,val,Good,10.0
AUD-004003,Background Noise,train,Acceptable,10.0
AUD-004004,Background Noise,train,Good,10.0
AUD-004005,Background Noise,train,Good,10.0
AUD-004006,Background Noise,train,Good,10.0
AUD-004007,Background Noise,val,Good,10.0
AUD-004008,Background Noise,train,Good,10.0
AUD-004009,Background Noise,train,Good,10.0
AUD-004010,Background Noise,test,Acceptable,10.0
AUD-004011,Background Noise,test,Good,10.0
AUD-004012,Background Noise,test,Good,10.0
AUD-004013,Background Noise,train,Good,10.0
AUD-004014,Background Noise,train,Good,3.669
AUD-004015,Background Noise,train,Good,10.0
AUD-004016,Background Noise,train,Poor,10.0
AUD-004017,Background Noise,train,Good,10.0
AUD-004018,Background Noise,test,Good,10.0
AUD-004019,Background Noise,train,Acceptable,10.0
AUD-004020,Background Noise,train,Good,10.0
AUD-004021,Background Noise,train,Good,10.0
AUD-004022,Background Noise,train,Good,10.0
AUD-004023,Background Noise,train,Good,10.0
AUD-004024,Background Noise,val,Good,10.0
AUD-004025,Background Noise,train,Good,10.0
AUD-004026,Background Noise,test,Acceptable,10.0
AUD-004027,Background Noise,train,Good,10.0
AUD-004028,Background Noise,test,Good,10.0
AUD-004029,Background Noise,test,Good,10.0
AUD-004030,Background Noise,train,Good,10.0
AUD-004031,Background Noise,val,Good,10.0
AUD-004032,Background Noise,val,Acceptable,10.0
AUD-004033,Background Noise,val,Good,10.0
AUD-004034,Background Noise,test,Good,10.0
AUD-004035,Background Noise,train,Good,10.0
AUD-004036,Background Noise,train,Good,10.0
AUD-004037,Background Noise,train,Good,10.0
AUD-004038,Background Noise,train,Good,10.0
AUD-004039,Background Noise,val,Good,10.0
AUD-004040,Background Noise,train,Good,10.0
AUD-004041,Background Noise,train,Good,10.0
AUD-004042,Background Noise,train,Good,10.0
AUD-004043,Background Noise,train,Acceptable,10.0
AUD-004044,Background Noise,train,Acceptable,10.0
AUD-004045,Background Noise,train,Acceptable,10.0
AUD-004046,Background Noise,train,Good,10.0
AUD-004047,Background Noise,test,Good,10.0
AUD-004048,Background Noise,val,Good,10.0
AUD-004049,Background Noise,train,Good,10.0
AUD-004050,Background Noise,train,Good,10.0
AUD-004051,Background Noise,train,Good,10.0
AUD-004052,Background Noise,train,Good,10.0
AUD-004053,Background Noise,train,Poor,10.0
AUD-004054,Background Noise,train,Good,10.0
AUD-004055,Background Noise,train,Good,10.0
AUD-004056,Background Noise,train,Good,10.0
AUD-004057,Background Noise,test,Good,10.0
AUD-004058,Background Noise,train,Acceptable,5.503
AUD-004059,Background Noise,train,Good,10.0
AUD-004060,Background Noise,train,Good,10.0
AUD-004061,Background Noise,train,Good,10.0
AUD-004062,Background Noise,train,Good,10.0
AUD-004063,Background Noise,test,Good,10.0
AUD-004064,Background Noise,train,Good,10.0
AUD-004065,Background Noise,train,Good,10.0
AUD-004066,Background Noise,train,Good,10.0
AUD-004067,Background Noise,train,Poor,10.0
AUD-004068,Background Noise,train,Good,10.0
AUD-004069,Background Noise,train,Good,10.0
AUD-004070,Background Noise,train,Good,10.0
AUD-004071,Background Noise,test,Good,10.0
AUD-004072,Background Noise,train,Good,10.0
AUD-004073,Background Noise,train,Acceptable,10.0
AUD-004074,Background Noise,train,Good,10.0
AUD-004075,Background Noise,test,Acceptable,3.17
AUD-004076,Background Noise,train,Good,10.0
AUD-004077,Background Noise,val,Good,9.936
AUD-004078,Background Noise,train,Good,10.0
AUD-004079,Background Noise,train,Good,10.0
AUD-004080,Background Noise,train,Acceptable,10.0
AUD-004081,Background Noise,train,Good,10.0
AUD-004082,Background Noise,train,Good,10.0
AUD-004083,Background Noise,val,Good,10.0
AUD-004084,Background Noise,train,Good,10.0
AUD-004085,Background Noise,train,Good,10.0
AUD-004086,Background Noise,train,Good,10.0
AUD-004087,Background Noise,train,Good,10.0
AUD-004088,Background Noise,train,Acceptable,10.0
AUD-004089,Background Noise,train,Good,10.0
AUD-004090,Background Noise,train,Good,10.0
AUD-004091,Background Noise,train,Good,10.0
AUD-004092,Background Noise,train,Acceptable,10.0
AUD-004093,Background Noise,train,Good,10.0
AUD-004094,Background Noise,train,Acceptable,10.0
AUD-004095,Background Noise,train,Good,10.0
AUD-004096,Background Noise,train,Acceptable,9.481
AUD-004097,Background Noise,train,Good,10.0
AUD-004098,Background Noise,train,Good,10.0
AUD-004099,Background Noise,train,Good,10.0
AUD-004100,Background Noise,train,Poor,10.0
AUD-004101,Background Noise,train,Good,10.0
AUD-004102,Background Noise,val,Good,10.0
AUD-004103,Background Noise,train,Good,10.0
AUD-004104,Background Noise,train,Good,10.0
AUD-004105,Background Noise,train,Good,10.0
AUD-004106,Background Noise,test,Good,10.0
AUD-004107,Background Noise,train,Acceptable,10.0
AUD-004108,Background Noise,train,Good,10.0
AUD-004109,Background Noise,train,Good,10.0
AUD-004110,Background Noise,train,Good,10.0
AUD-004111,Background Noise,train,Good,10.0
AUD-004112,Background Noise,test,Good,10.0
AUD-004113,Background Noise,val,Good,10.0
AUD-004114,Background Noise,train,Good,10.0
AUD-004115,Background Noise,val,Good,10.0
AUD-004116,Background Noise,test,Good,10.0
AUD-004117,Background Noise,train,Good,10.0
AUD-004118,Background Noise,train,Good,10.0
AUD-004119,Background Noise,train,Good,10.0
AUD-004120,Background Noise,train,Good,10.0
AUD-004121,Background Noise,train,Good,10.0
AUD-004122,Background Noise,train,Good,10.0
AUD-004123,Background Noise,train,Good,10.0
AUD-004124,Background Noise,train,Good,10.0
AUD-004125,Background Noise,val,Good,10.0
AUD-004126,Background Noise,val,Good,10.0
AUD-004127,Background Noise,test,Acceptable,10.0
AUD-004128,Background Noise,train,Good,10.0
AUD-004129,Background Noise,test,Good,10.0
AUD-004130,Background Noise,val,Good,10.0
AUD-004131,Background Noise,train,Good,10.0
