audio_id,filename,original_filename,class_label,source,license,duration,sample_rate,channels,original_sample_rate,original_channels,environment,device,distance_m,is_augmented,parent_audio_id,augmentation,split,quality,sha256,path
AUD-000964-A1,AUD-000964-A1.wav,us8k_40722-8-0-1.wav,Alarm or Siren,UrbanSound8K:40722,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,11025,1,outdoor-urban,unknown,,1,AUD-000964,reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000964-A1.wav
AUD-000967-A1,AUD-000967-A1.wav,us8k_40722-8-0-4.wav,Alarm or Siren,UrbanSound8K:40722,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,11025,1,outdoor-urban,unknown,,1,AUD-000967,pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000967-A1.wav
AUD-000973-A1,AUD-000973-A1.wav,us8k_42117-8-0-1.wav,Alarm or Siren,UrbanSound8K:42117,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000973,reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000973-A1.wav
AUD-000974-A1,AUD-000974-A1.wav,us8k_42117-8-0-10.wav,Alarm or Siren,UrbanSound8K:42117,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000974,pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000974-A1.wav
AUD-000975-A1,AUD-000975-A1.wav,us8k_42117-8-0-11.wav,Alarm or Siren,UrbanSound8K:42117,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000975,reverb+noise+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000975-A1.wav
AUD-000977-A1,AUD-000977-A1.wav,us8k_42117-8-0-13.wav,Alarm or Siren,UrbanSound8K:42117,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000977,reverb+shift,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000977-A1.wav
AUD-000979-A1,AUD-000979-A1.wav,us8k_42117-8-0-2.wav,Alarm or Siren,UrbanSound8K:42117,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000979,device+reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000979-A1.wav
AUD-000981-A1,AUD-000981-A1.wav,us8k_42117-8-0-4.wav,Alarm or Siren,UrbanSound8K:42117,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000981,reverb+shift+device,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000981-A1.wav
AUD-000982-A1,AUD-000982-A1.wav,us8k_42117-8-0-5.wav,Alarm or Siren,UrbanSound8K:42117,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000982,volume+shift,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000982-A1.wav
AUD-000984-A1,AUD-000984-A1.wav,us8k_42117-8-0-7.wav,Alarm or Siren,UrbanSound8K:42117,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000984,distance+device+volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000984-A1.wav
AUD-000986-A1,AUD-000986-A1.wav,us8k_42117-8-0-9.wav,Alarm or Siren,UrbanSound8K:42117,CC BY-NC 3.0 (UrbanSound8K),4.539,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000986,stretch+reverb+volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000986-A1.wav
AUD-000987-A1,AUD-000987-A1.wav,us8k_42117-8-1-0.wav,Alarm or Siren,UrbanSound8K:42117,CC BY-NC 3.0 (UrbanSound8K),4.193,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000987,stretch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000987-A1.wav
AUD-000988-A1,AUD-000988-A1.wav,us8k_43805-8-0-0.wav,Alarm or Siren,UrbanSound8K:43805,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,48000,2,outdoor-urban,unknown,,1,AUD-000988,pitch+reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000988-A1.wav
AUD-000990-A1,AUD-000990-A1.wav,us8k_54898-8-0-0.wav,Alarm or Siren,UrbanSound8K:54898,CC BY-NC 3.0 (UrbanSound8K),4.325,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000990,reverb+stretch+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000990-A1.wav
AUD-000992-A1,AUD-000992-A1.wav,us8k_54898-8-0-10.wav,Alarm or Siren,UrbanSound8K:54898,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000992,noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000992-A1.wav
AUD-000993-A1,AUD-000993-A1.wav,us8k_54898-8-0-2.wav,Alarm or Siren,UrbanSound8K:54898,CC BY-NC 3.0 (UrbanSound8K),3.946,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000993,distance+shift+stretch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000993-A1.wav
AUD-000995-A1,AUD-000995-A1.wav,us8k_54898-8-0-4.wav,Alarm or Siren,UrbanSound8K:54898,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000995,device,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000995-A1.wav
AUD-000997-A1,AUD-000997-A1.wav,us8k_54898-8-0-6.wav,Alarm or Siren,UrbanSound8K:54898,CC BY-NC 3.0 (UrbanSound8K),4.587,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000997,stretch+shift+device,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000997-A1.wav
AUD-000999-A1,AUD-000999-A1.wav,us8k_54898-8-0-8.wav,Alarm or Siren,UrbanSound8K:54898,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000999,noise+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000999-A1.wav
AUD-001000-A1,AUD-001000-A1.wav,us8k_54898-8-0-9.wav,Alarm or Siren,UrbanSound8K:54898,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001000,distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001000-A1.wav
AUD-001002-A1,AUD-001002-A1.wav,us8k_57323-8-0-1.wav,Alarm or Siren,UrbanSound8K:57323,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001002,shift,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001002-A1.wav
AUD-001004-A1,AUD-001004-A1.wav,us8k_57323-8-0-11.wav,Alarm or Siren,UrbanSound8K:57323,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001004,device+reverb+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001004-A1.wav
AUD-001010-A1,AUD-001010-A1.wav,us8k_57323-8-0-7.wav,Alarm or Siren,UrbanSound8K:57323,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001010,pitch+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001010-A1.wav
AUD-001011-A1,AUD-001011-A1.wav,us8k_57323-8-0-8.wav,Alarm or Siren,UrbanSound8K:57323,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001011,volume+reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001011-A1.wav
AUD-001013-A1,AUD-001013-A1.wav,us8k_57323-8-2-0.wav,Alarm or Siren,UrbanSound8K:57323,CC BY-NC 3.0 (UrbanSound8K),2.168,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001013,distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001013-A1.wav
AUD-001014-A1,AUD-001014-A1.wav,us8k_62878-8-0-0.wav,Alarm or Siren,UrbanSound8K:62878,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,48000,2,outdoor-urban,unknown,,1,AUD-001014,pitch+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001014-A1.wav
AUD-001015-A1,AUD-001015-A1.wav,us8k_62878-8-0-1.wav,Alarm or Siren,UrbanSound8K:62878,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,48000,2,outdoor-urban,unknown,,1,AUD-001015,device+shift+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001015-A1.wav
AUD-001018-A1,AUD-001018-A1.wav,us8k_66601-8-0-1.wav,Alarm or Siren,UrbanSound8K:66601,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001018,device,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001018-A1.wav
AUD-001019-A1,AUD-001019-A1.wav,us8k_66601-8-0-2.wav,Alarm or Siren,UrbanSound8K:66601,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001019,volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001019-A1.wav
AUD-001021-A1,AUD-001021-A1.wav,us8k_66601-8-0-4.wav,Alarm or Siren,UrbanSound8K:66601,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001021,device+reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001021-A1.wav
AUD-001022-A1,AUD-001022-A1.wav,us8k_66601-8-0-5.wav,Alarm or Siren,UrbanSound8K:66601,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001022,distance+shift+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001022-A1.wav
AUD-001023-A1,AUD-001023-A1.wav,us8k_66996-8-1-0.wav,Alarm or Siren,UrbanSound8K:66996,CC BY-NC 3.0 (UrbanSound8K),4.306,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001023,device+stretch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001023-A1.wav
AUD-001024-A1,AUD-001024-A1.wav,us8k_66996-8-3-0.wav,Alarm or Siren,UrbanSound8K:66996,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001024,noise+shift,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001024-A1.wav
AUD-001025-A1,AUD-001025-A1.wav,us8k_70740-8-0-0.wav,Alarm or Siren,UrbanSound8K:70740,CC BY-NC 3.0 (UrbanSound8K),0.977,44100.0,1.0,48000,2,outdoor-urban,unknown,,1,AUD-001025,reverb+distance+volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001025-A1.wav
AUD-001027-A1,AUD-001027-A1.wav,us8k_71177-8-0-1.wav,Alarm or Siren,UrbanSound8K:71177,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001027,distance,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001027-A1.wav
AUD-001028-A1,AUD-001028-A1.wav,us8k_71177-8-1-0.wav,Alarm or Siren,UrbanSound8K:71177,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001028,device+volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001028-A1.wav
AUD-001029-A1,AUD-001029-A1.wav,us8k_71177-8-1-1.wav,Alarm or Siren,UrbanSound8K:71177,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001029,volume+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001029-A1.wav
AUD-001030-A1,AUD-001030-A1.wav,us8k_71177-8-1-2.wav,Alarm or Siren,UrbanSound8K:71177,CC BY-NC 3.0 (UrbanSound8K),3.661,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001030,pitch+noise+stretch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001030-A1.wav
AUD-001031-A1,AUD-001031-A1.wav,us8k_71177-8-1-3.wav,Alarm or Siren,UrbanSound8K:71177,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001031,noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001031-A1.wav
AUD-001033-A1,AUD-001033-A1.wav,us8k_71177-8-2-0.wav,Alarm or Siren,UrbanSound8K:71177,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001033,distance+shift+reverb,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001033-A1.wav
AUD-001034-A1,AUD-001034-A1.wav,us8k_71177-8-2-1.wav,Alarm or Siren,UrbanSound8K:71177,CC BY-NC 3.0 (UrbanSound8K),4.288,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001034,shift+noise+stretch,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001034-A1.wav
AUD-001036-A1,AUD-001036-A1.wav,us8k_74364-8-1-1.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001036,noise+distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001036-A1.wav
AUD-001037-A1,AUD-001037-A1.wav,us8k_74364-8-1-10.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),3.922,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001037,shift+stretch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001037-A1.wav
AUD-001039-A1,AUD-001039-A1.wav,us8k_74364-8-1-12.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001039,shift+noise+volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001039-A1.wav
AUD-001040-A1,AUD-001040-A1.wav,us8k_74364-8-1-13.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),3.915,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001040,volume+stretch,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001040-A1.wav
AUD-001041-A1,AUD-001041-A1.wav,us8k_74364-8-1-14.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001041,noise+shift,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001041-A1.wav
AUD-001042-A1,AUD-001042-A1.wav,us8k_74364-8-1-15.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.625,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001042,distance+noise+stretch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001042-A1.wav
AUD-001043-A1,AUD-001043-A1.wav,us8k_74364-8-1-16.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001043,volume+pitch,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001043-A1.wav
AUD-001044-A1,AUD-001044-A1.wav,us8k_74364-8-1-17.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001044,volume+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001044-A1.wav
AUD-001046-A1,AUD-001046-A1.wav,us8k_74364-8-1-19.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001046,shift+distance+device,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001046-A1.wav
AUD-001047-A1,AUD-001047-A1.wav,us8k_74364-8-1-2.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001047,reverb+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001047-A1.wav
AUD-001048-A1,AUD-001048-A1.wav,us8k_74364-8-1-20.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.071,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001048,stretch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001048-A1.wav
AUD-001049-A1,AUD-001049-A1.wav,us8k_74364-8-1-21.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001049,device+distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001049-A1.wav
AUD-001051-A1,AUD-001051-A1.wav,us8k_74364-8-1-23.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001051,noise+volume,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001051-A1.wav
AUD-001052-A1,AUD-001052-A1.wav,us8k_74364-8-1-24.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001052,pitch+distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001052-A1.wav
AUD-001054-A1,AUD-001054-A1.wav,us8k_74364-8-1-26.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001054,pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001054-A1.wav
AUD-001055-A1,AUD-001055-A1.wav,us8k_74364-8-1-27.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001055,noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001055-A1.wav
AUD-001056-A1,AUD-001056-A1.wav,us8k_74364-8-1-3.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001056,reverb,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001056-A1.wav
AUD-001059-A1,AUD-001059-A1.wav,us8k_74364-8-1-6.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001059,reverb+distance,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001059-A1.wav
AUD-001060-A1,AUD-001060-A1.wav,us8k_74364-8-1-7.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001060,noise,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001060-A1.wav
AUD-001062-A1,AUD-001062-A1.wav,us8k_74364-8-1-9.wav,Alarm or Siren,UrbanSound8K:74364,CC BY-NC 3.0 (UrbanSound8K),4.189,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001062,device+shift+stretch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001062-A1.wav
AUD-001065-A1,AUD-001065-A1.wav,us8k_74726-8-0-10.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001065,volume,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001065-A1.wav
AUD-001066-A1,AUD-001066-A1.wav,us8k_74726-8-0-11.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001066,shift+pitch+noise,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001066-A1.wav
AUD-001067-A1,AUD-001067-A1.wav,us8k_74726-8-0-12.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),3.831,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001067,stretch,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001067-A1.wav
AUD-001068-A1,AUD-001068-A1.wav,us8k_74726-8-0-13.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.112,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001068,stretch+pitch+reverb,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001068-A1.wav
AUD-001069-A1,AUD-001069-A1.wav,us8k_74726-8-0-14.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),3.669,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001069,noise+stretch+shift,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001069-A1.wav
AUD-001071-A1,AUD-001071-A1.wav,us8k_74726-8-0-16.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001071,volume+reverb+distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001071-A1.wav
AUD-001072-A1,AUD-001072-A1.wav,us8k_74726-8-0-2.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001072,device+pitch,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001072-A1.wav
AUD-001073-A1,AUD-001073-A1.wav,us8k_74726-8-0-3.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001073,distance+volume,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001073-A1.wav
AUD-001074-A1,AUD-001074-A1.wav,us8k_74726-8-0-4.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001074,reverb+volume+device,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001074-A1.wav
AUD-001075-A1,AUD-001075-A1.wav,us8k_74726-8-0-5.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.288,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001075,shift+stretch+noise,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001075-A1.wav
AUD-001076-A1,AUD-001076-A1.wav,us8k_74726-8-0-6.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001076,volume+shift,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001076-A1.wav
AUD-001077-A1,AUD-001077-A1.wav,us8k_74726-8-0-7.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001077,distance,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001077-A1.wav
AUD-001078-A1,AUD-001078-A1.wav,us8k_74726-8-0-8.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001078,pitch+reverb+noise,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001078-A1.wav
AUD-001079-A1,AUD-001079-A1.wav,us8k_74726-8-0-9.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001079,distance+reverb,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001079-A1.wav
AUD-001080-A1,AUD-001080-A1.wav,us8k_74726-8-1-0.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),3.759,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001080,stretch+pitch+reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001080-A1.wav
AUD-001082-A1,AUD-001082-A1.wav,us8k_74726-8-1-2.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001082,reverb+volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001082-A1.wav
AUD-001084-A1,AUD-001084-A1.wav,us8k_74726-8-2-1.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001084,pitch+device+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001084-A1.wav
AUD-001085-A1,AUD-001085-A1.wav,us8k_74726-8-2-2.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001085,pitch+reverb+device,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001085-A1.wav
AUD-001087-A1,AUD-001087-A1.wav,us8k_74726-8-2-4.wav,Alarm or Siren,UrbanSound8K:74726,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001087,volume,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-001087-A1.wav
AUD-001090-A1,AUD-001090-A1.wav,us8k_75490-8-0-1.wav,Alarm or Siren,UrbanSound8K:75490,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001090,reverb+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001090-A1.wav
AUD-001091-A1,AUD-001091-A1.wav,us8k_75490-8-0-2.wav,Alarm or Siren,UrbanSound8K:75490,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-001091,device,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-001091-A1.wav
